audit_question_id,tier,conversation_id,ability,category,source_shape,source_field_present,conversation_reference_present,conversation_references_present,raw_source_ref_count,unique_source_id_count,matched_source_id_count,unmatched_source_id_count,ambiguous_source_id_count,duplicate_source_ref_id_count,source_parse_error
100K::11::multi_session_reasoning::2,100K,11,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,5,5,5,0,0,0,
100K::11::preference_following::1,100K,11,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
100K::11::preference_following::2,100K,11,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
100K::11::summarization::1,100K,11,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,8,8,8,0,0,0,
100K::11::summarization::2,100K,11,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,5,5,5,0,0,0,
100K::11::temporal_reasoning::1,100K,11,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::11::temporal_reasoning::2,100K,11,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::12::abstention::1,100K,12,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
100K::12::abstention::2,100K,12,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
100K::12::contradiction_resolution::1,100K,12,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::12::contradiction_resolution::2,100K,12,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::12::event_ordering::1,100K,12,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,14,14,14,0,0,0,
100K::12::event_ordering::2,100K,12,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,6,6,6,0,0,0,
100K::12::information_extraction::1,100K,12,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
100K::12::information_extraction::2,100K,12,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,2,2,2,0,0,0,
100K::12::instruction_following::1,100K,12,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,
100K::12::instruction_following::2,100K,12,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
100K::12::knowledge_update::1,100K,12,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,1,1,1,0,0,0,
100K::12::knowledge_update::2,100K,12,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,
100K::12::multi_session_reasoning::1,100K,12,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,10,10,10,0,0,0,
100K::12::multi_session_reasoning::2,100K,12,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,4,4,4,0,0,0,
100K::12::preference_following::1,100K,12,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
100K::12::preference_following::2,100K,12,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
100K::12::summarization::1,100K,12,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,16,16,16,0,0,0,
100K::12::summarization::2,100K,12,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,16,16,16,0,0,0,
100K::12::temporal_reasoning::1,100K,12,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::12::temporal_reasoning::2,100K,12,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::13::abstention::1,100K,13,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
100K::13::abstention::2,100K,13,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
100K::13::contradiction_resolution::1,100K,13,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::13::contradiction_resolution::2,100K,13,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::13::event_ordering::1,100K,13,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,5,5,5,0,0,0,
100K::13::event_ordering::2,100K,13,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,9,9,9,0,0,0,
100K::13::information_extraction::1,100K,13,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
100K::13::information_extraction::2,100K,13,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,2,2,2,0,0,0,
100K::13::instruction_following::1,100K,13,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
100K::13::instruction_following::2,100K,13,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
100K::13::knowledge_update::1,100K,13,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::13::knowledge_update::2,100K,13,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::13::multi_session_reasoning::1,100K,13,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,3,3,3,0,0,0,
100K::13::multi_session_reasoning::2,100K,13,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,9,9,9,0,0,0,
100K::13::preference_following::1,100K,13,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
100K::13::preference_following::2,100K,13,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
100K::13::summarization::1,100K,13,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,5,5,5,0,0,0,
100K::13::summarization::2,100K,13,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,5,5,5,0,0,0,
100K::13::temporal_reasoning::1,100K,13,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::13::temporal_reasoning::2,100K,13,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,1,1,0,0,1,
100K::14::abstention::1,100K,14,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
100K::14::abstention::2,100K,14,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
100K::14::contradiction_resolution::1,100K,14,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::14::contradiction_resolution::2,100K,14,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::14::event_ordering::1,100K,14,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,6,6,6,0,0,0,
100K::14::event_ordering::2,100K,14,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,6,6,6,0,0,0,
100K::14::information_extraction::1,100K,14,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
100K::14::information_extraction::2,100K,14,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,2,2,2,0,0,0,
100K::14::instruction_following::1,100K,14,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
100K::14::instruction_following::2,100K,14,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
100K::14::knowledge_update::1,100K,14,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::14::knowledge_update::2,100K,14,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::14::multi_session_reasoning::1,100K,14,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,11,11,11,0,0,0,
100K::14::multi_session_reasoning::2,100K,14,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,4,4,4,0,0,0,
100K::14::preference_following::1,100K,14,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
100K::14::preference_following::2,100K,14,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
100K::14::summarization::1,100K,14,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,11,11,11,0,0,0,
100K::14::summarization::2,100K,14,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,
100K::14::temporal_reasoning::1,100K,14,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::14::temporal_reasoning::2,100K,14,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,1,1,0,0,1,
100K::15::abstention::1,100K,15,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
100K::15::abstention::2,100K,15,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
100K::15::contradiction_resolution::1,100K,15,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::15::contradiction_resolution::2,100K,15,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::15::event_ordering::1,100K,15,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,4,4,4,0,0,0,
100K::15::event_ordering::2,100K,15,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,5,5,5,0,0,0,
100K::15::information_extraction::1,100K,15,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
100K::15::information_extraction::2,100K,15,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
100K::15::instruction_following::1,100K,15,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
100K::15::instruction_following::2,100K,15,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
100K::15::knowledge_update::1,100K,15,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::15::knowledge_update::2,100K,15,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::15::multi_session_reasoning::1,100K,15,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,2,2,2,0,0,0,
100K::15::multi_session_reasoning::2,100K,15,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,2,2,2,0,0,0,
100K::15::preference_following::1,100K,15,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
100K::15::preference_following::2,100K,15,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
100K::15::summarization::1,100K,15,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,5,5,5,0,0,0,
100K::15::summarization::2,100K,15,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,8,8,8,0,0,0,
100K::15::temporal_reasoning::1,100K,15,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,1,1,0,0,1,
100K::15::temporal_reasoning::2,100K,15,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::16::abstention::1,100K,16,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
100K::16::abstention::2,100K,16,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
100K::16::contradiction_resolution::1,100K,16,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::16::contradiction_resolution::2,100K,16,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::16::event_ordering::1,100K,16,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,4,4,4,0,0,0,
100K::16::event_ordering::2,100K,16,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,8,8,8,0,0,0,
100K::16::information_extraction::1,100K,16,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
100K::16::information_extraction::2,100K,16,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,2,2,2,0,0,0,
100K::16::instruction_following::1,100K,16,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
100K::16::instruction_following::2,100K,16,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
100K::16::knowledge_update::1,100K,16,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,
100K::16::knowledge_update::2,100K,16,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::16::multi_session_reasoning::1,100K,16,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,2,2,2,0,0,0,
100K::16::multi_session_reasoning::2,100K,16,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,10,10,10,0,0,0,
100K::16::preference_following::1,100K,16,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
100K::16::preference_following::2,100K,16,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
100K::16::summarization::1,100K,16,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,6,6,6,0,0,0,
100K::16::summarization::2,100K,16,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,5,5,5,0,0,0,
100K::16::temporal_reasoning::1,100K,16,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::16::temporal_reasoning::2,100K,16,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::17::abstention::1,100K,17,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
100K::17::abstention::2,100K,17,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
100K::17::contradiction_resolution::1,100K,17,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::17::contradiction_resolution::2,100K,17,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::17::event_ordering::1,100K,17,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,5,5,5,0,0,0,
100K::17::event_ordering::2,100K,17,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,6,6,6,0,0,0,
100K::17::information_extraction::1,100K,17,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
100K::17::information_extraction::2,100K,17,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,6,6,6,0,0,0,
100K::17::instruction_following::1,100K,17,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
100K::17::instruction_following::2,100K,17,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
100K::17::knowledge_update::1,100K,17,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::17::knowledge_update::2,100K,17,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::17::multi_session_reasoning::1,100K,17,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,2,2,2,0,0,0,
100K::17::multi_session_reasoning::2,100K,17,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,3,3,3,0,0,0,
100K::17::preference_following::1,100K,17,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
100K::17::preference_following::2,100K,17,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
100K::17::summarization::1,100K,17,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,4,4,4,0,0,0,
100K::17::summarization::2,100K,17,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,6,6,6,0,0,0,
100K::17::temporal_reasoning::1,100K,17,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::17::temporal_reasoning::2,100K,17,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::18::abstention::1,100K,18,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
100K::18::abstention::2,100K,18,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
100K::18::contradiction_resolution::1,100K,18,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,5,5,5,0,0,0,
100K::18::contradiction_resolution::2,100K,18,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::18::event_ordering::1,100K,18,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,6,6,6,0,0,0,
100K::18::event_ordering::2,100K,18,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,7,7,7,0,0,0,
100K::18::information_extraction::1,100K,18,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
100K::18::information_extraction::2,100K,18,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,6,6,6,0,0,0,
100K::18::instruction_following::1,100K,18,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
100K::18::instruction_following::2,100K,18,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
100K::18::knowledge_update::1,100K,18,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::18::knowledge_update::2,100K,18,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::18::multi_session_reasoning::1,100K,18,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,2,2,2,0,0,0,
100K::18::multi_session_reasoning::2,100K,18,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,2,2,2,0,0,0,
100K::18::preference_following::1,100K,18,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,
100K::18::preference_following::2,100K,18,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
100K::18::summarization::1,100K,18,summarization,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,False,False,0,0,0,0,0,0,
100K::18::summarization::2,100K,18,summarization,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,False,False,0,0,0,0,0,0,
100K::18::temporal_reasoning::1,100K,18,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::18::temporal_reasoning::2,100K,18,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::19::abstention::1,100K,19,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
100K::19::abstention::2,100K,19,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
100K::19::contradiction_resolution::1,100K,19,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::19::contradiction_resolution::2,100K,19,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::19::event_ordering::1,100K,19,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,5,4,4,0,0,1,
100K::19::event_ordering::2,100K,19,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,7,7,7,0,0,0,
100K::19::information_extraction::1,100K,19,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
100K::19::information_extraction::2,100K,19,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
100K::19::instruction_following::1,100K,19,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
100K::19::instruction_following::2,100K,19,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
100K::19::knowledge_update::1,100K,19,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::19::knowledge_update::2,100K,19,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::19::multi_session_reasoning::1,100K,19,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,2,2,2,0,0,0,
100K::19::multi_session_reasoning::2,100K,19,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,3,3,3,0,0,0,
100K::19::preference_following::1,100K,19,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
100K::19::preference_following::2,100K,19,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
100K::19::summarization::1,100K,19,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,5,5,5,0,0,0,
100K::19::summarization::2,100K,19,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,4,4,4,0,0,0,
100K::19::temporal_reasoning::1,100K,19,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,1,1,0,0,1,
100K::19::temporal_reasoning::2,100K,19,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::20::abstention::1,100K,20,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
100K::20::abstention::2,100K,20,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
100K::20::contradiction_resolution::1,100K,20,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::20::contradiction_resolution::2,100K,20,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::20::event_ordering::1,100K,20,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,6,6,6,0,0,0,
100K::20::event_ordering::2,100K,20,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,5,5,5,0,0,0,
100K::20::information_extraction::1,100K,20,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
100K::20::information_extraction::2,100K,20,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,6,6,6,0,0,0,
100K::20::instruction_following::1,100K,20,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
100K::20::instruction_following::2,100K,20,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
100K::20::knowledge_update::1,100K,20,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::20::knowledge_update::2,100K,20,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
100K::20::multi_session_reasoning::1,100K,20,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,2,2,2,0,0,0,
100K::20::multi_session_reasoning::2,100K,20,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,5,5,5,0,0,0,
100K::20::preference_following::1,100K,20,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
100K::20::preference_following::2,100K,20,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
100K::20::summarization::1,100K,20,summarization,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,False,False,0,0,0,0,0,0,
