audit_question_id,tier,conversation_id,ability,audit_category,primary_evidence_cohort_eligible,eligibility_reason,gold_source_unit_count,all_at_3_structurally_possible,gold_source_ids
100K::8::contradiction_resolution::2,100K,8,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[86, 104]"
100K::8::event_ordering::1,100K,8,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,5,False,"[8, 58, 116, 174, 228]"
100K::8::event_ordering::2,100K,8,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,5,False,"[6, 56, 114, 172, 226]"
100K::8::information_extraction::1,100K,8,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[10]
100K::8::information_extraction::2,100K,8,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[10, 11]"
100K::8::instruction_following::1,100K,8,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[48]
100K::8::instruction_following::2,100K,8,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[216]
100K::8::knowledge_update::1,100K,8,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[92, 94, 96]"
100K::8::knowledge_update::2,100K,8,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[214]
100K::8::multi_session_reasoning::1,100K,8,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[20, 86, 106]"
100K::8::multi_session_reasoning::2,100K,8,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,4,False,"[28, 92, 150, 152]"
100K::8::preference_following::1,100K,8,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[34]
100K::8::preference_following::2,100K,8,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[68, 70]"
100K::8::summarization::1,100K,8,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,5,False,"[8, 84, 202, 204, 252]"
100K::8::summarization::2,100K,8,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,10,False,"[6, 7, 78, 79, 114, 115, 172, 173, 226, 227]"
100K::8::temporal_reasoning::1,100K,8,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[28, 92]"
100K::8::temporal_reasoning::2,100K,8,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[106]
100K::9::abstention::1,100K,9,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
100K::9::abstention::2,100K,9,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
100K::9::contradiction_resolution::1,100K,9,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[4, 50]"
100K::9::contradiction_resolution::2,100K,9,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[92, 102]"
100K::9::event_ordering::1,100K,9,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,6,False,"[4, 60, 108, 164, 166, 168]"
100K::9::event_ordering::2,100K,9,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,5,False,"[24, 76, 118, 208, 260]"
100K::9::information_extraction::1,100K,9,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[12]
100K::9::information_extraction::2,100K,9,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[12, 13]"
100K::9::instruction_following::1,100K,9,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[100]
100K::9::instruction_following::2,100K,9,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[48]
100K::9::knowledge_update::1,100K,9,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[44, 46]"
100K::9::knowledge_update::2,100K,9,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[138]
100K::9::multi_session_reasoning::1,100K,9,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[10, 82, 130]"
100K::9::multi_session_reasoning::2,100K,9,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,4,False,"[6, 7, 110, 111]"
100K::9::preference_following::1,100K,9,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[32]
100K::9::preference_following::2,100K,9,preference_following,SOURCE_AMBIGUOUS_OR_MISSING,False,EXCLUDE_SOURCE_AMBIGUOUS_OR_MISSING,0,False,[]
100K::9::summarization::1,100K,9,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,5,False,"[8, 77, 131, 133, 205]"
100K::9::summarization::2,100K,9,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,5,False,"[5, 61, 147, 165, 251]"
100K::9::temporal_reasoning::1,100K,9,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[10, 12]"
100K::9::temporal_reasoning::2,100K,9,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[44, 80]"
100K::10::abstention::1,100K,10,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
100K::10::abstention::2,100K,10,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
100K::10::contradiction_resolution::1,100K,10,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[56, 58, 68]"
100K::10::contradiction_resolution::2,100K,10,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[82, 174]"
100K::10::event_ordering::1,100K,10,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,5,False,"[6, 82, 182, 238, 84]"
100K::10::event_ordering::2,100K,10,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,6,False,"[52, 78, 176, 228, 230, 232]"
100K::10::information_extraction::1,100K,10,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[6]
100K::10::information_extraction::2,100K,10,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[21]
100K::10::instruction_following::1,100K,10,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[66]
100K::10::instruction_following::2,100K,10,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[172]
100K::10::knowledge_update::1,100K,10,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[22, 64]"
100K::10::knowledge_update::2,100K,10,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[86, 168, 170]"
100K::10::multi_session_reasoning::1,100K,10,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[22, 126]"
100K::10::multi_session_reasoning::2,100K,10,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,11,False,"[12, 14, 15, 70, 71, 72, 73, 178, 179, 180, 181]"
100K::10::preference_following::1,100K,10,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[50]
100K::10::preference_following::2,100K,10,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[114, 116, 118]"
100K::10::summarization::1,100K,10,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,6,False,"[1, 3, 7, 9, 183, 241]"
100K::10::summarization::2,100K,10,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,14,False,"[70, 71, 72, 73, 78, 79, 80, 81, 90, 91, 186, 187, 220, 221]"
100K::10::temporal_reasoning::1,100K,10,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[54, 20]"
100K::10::temporal_reasoning::2,100K,10,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[88, 218]"
100K::11::abstention::1,100K,11,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
100K::11::abstention::2,100K,11,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
100K::11::contradiction_resolution::1,100K,11,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[24, 92]"
100K::11::contradiction_resolution::2,100K,11,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[142, 180, 182]"
100K::11::event_ordering::1,100K,11,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,6,False,"[24, 26, 28, 192, 106, 108]"
100K::11::event_ordering::2,100K,11,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,5,False,"[44, 104, 198, 46, 200]"
100K::11::information_extraction::1,100K,11,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[30]
100K::11::information_extraction::2,100K,11,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[39]
100K::11::instruction_following::1,100K,11,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[176]
100K::11::instruction_following::2,100K,11,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[176]
100K::11::knowledge_update::1,100K,11,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[70, 82]"
100K::11::knowledge_update::2,100K,11,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,6,False,"[126, 128, 130, 170, 172, 174]"
100K::11::multi_session_reasoning::1,100K,11,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[40, 41, 184]"
100K::11::multi_session_reasoning::2,100K,11,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,5,False,"[48, 50, 100, 102, 194]"
100K::11::preference_following::1,100K,11,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[68]
100K::11::preference_following::2,100K,11,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[214]
100K::11::summarization::1,100K,11,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,8,False,"[25, 27, 29, 63, 107, 160, 192, 224]"
100K::11::summarization::2,100K,11,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,5,False,"[43, 99, 233, 235, 237]"
100K::11::temporal_reasoning::1,100K,11,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[20, 70]"
100K::11::temporal_reasoning::2,100K,11,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[56, 110]"
100K::12::abstention::1,100K,12,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
100K::12::abstention::2,100K,12,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
100K::12::contradiction_resolution::1,100K,12,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[32, 68]"
100K::12::contradiction_resolution::2,100K,12,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[74, 140]"
100K::12::event_ordering::1,100K,12,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,14,False,"[58, 60, 74, 110, 112, 164, 166, 168, 232, 234, 236, 258, 260, 262]"
100K::12::event_ordering::2,100K,12,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,6,False,"[32, 50, 78, 98, 176, 218]"
100K::12::information_extraction::1,100K,12,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[1]
100K::12::information_extraction::2,100K,12,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[39, 41]"
100K::12::instruction_following::1,100K,12,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[134, 136, 138]"
100K::12::instruction_following::2,100K,12,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[66]
100K::12::knowledge_update::1,100K,12,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[108]
100K::12::knowledge_update::2,100K,12,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[38, 40, 64]"
100K::12::multi_session_reasoning::1,100K,12,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,10,False,"[56, 57, 82, 83, 170, 171, 172, 173, 174, 175]"
100K::12::multi_session_reasoning::2,100K,12,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,4,False,"[74, 164, 166, 168]"
100K::12::preference_following::1,100K,12,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[54]
100K::12::preference_following::2,100K,12,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[106]
100K::12::summarization::1,100K,12,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,16,False,"[58, 59, 60, 61, 74, 75, 110, 111, 112, 113, 258, 259, 260, 261, 262, 263]"
100K::12::summarization::2,100K,12,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,16,False,"[1, 3, 5, 39, 40, 41, 70, 71, 82, 83, 170, 171, 172, 173, 174, 175]"
100K::12::temporal_reasoning::1,100K,12,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[56, 64]"
100K::12::temporal_reasoning::2,100K,12,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[80, 146]"
100K::13::abstention::1,100K,13,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
100K::13::abstention::2,100K,13,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
100K::13::contradiction_resolution::1,100K,13,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[16, 64]"
100K::13::contradiction_resolution::2,100K,13,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[122, 140]"
100K::13::event_ordering::1,100K,13,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,5,False,"[16, 86, 164, 222, 272]"
100K::13::event_ordering::2,100K,13,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,9,False,"[20, 22, 70, 72, 74, 174, 176, 232, 282]"
100K::13::information_extraction::1,100K,13,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[26]
100K::13::information_extraction::2,100K,13,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[34, 35]"
100K::13::instruction_following::1,100K,13,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[138]
100K::13::instruction_following::2,100K,13,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[62]
100K::13::knowledge_update::1,100K,13,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[126, 136]"
100K::13::knowledge_update::2,100K,13,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[168, 204]"
100K::13::multi_session_reasoning::1,100K,13,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[34, 130, 190]"
100K::13::multi_session_reasoning::2,100K,13,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,9,False,"[44, 116, 117, 118, 119, 158, 159, 160, 161]"
100K::13::preference_following::1,100K,13,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[58]
100K::13::preference_following::2,100K,13,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[246]
100K::13::summarization::1,100K,13,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,5,False,"[28, 79, 81, 195, 217]"
100K::13::summarization::2,100K,13,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,5,False,"[35, 125, 201, 239, 271]"
100K::13::temporal_reasoning::1,100K,13,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[120, 154]"
100K::13::temporal_reasoning::2,100K,13,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[296]
100K::14::abstention::1,100K,14,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
100K::14::abstention::2,100K,14,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
100K::14::contradiction_resolution::1,100K,14,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[50, 72]"
100K::14::contradiction_resolution::2,100K,14,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[108, 148]"
100K::14::event_ordering::1,100K,14,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,6,False,"[20, 122, 168, 170, 172, 224]"
100K::14::event_ordering::2,100K,14,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,6,False,"[14, 16, 72, 182, 246, 130]"
100K::14::information_extraction::1,100K,14,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[6]
100K::14::information_extraction::2,100K,14,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[12, 13]"
100K::14::instruction_following::1,100K,14,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[52]
100K::14::instruction_following::2,100K,14,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[104, 106]"
100K::14::knowledge_update::1,100K,14,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[66, 102]"
100K::14::knowledge_update::2,100K,14,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[132, 156]"
100K::14::multi_session_reasoning::1,100K,14,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,11,False,"[18, 56, 57, 58, 59, 110, 111, 112, 113, 114, 115]"
100K::14::multi_session_reasoning::2,100K,14,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,4,False,"[26, 27, 66, 142]"
100K::14::preference_following::1,100K,14,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[92]
100K::14::preference_following::2,100K,14,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[200]
100K::14::summarization::1,100K,14,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,11,False,"[0, 1, 2, 62, 63, 168, 169, 170, 171, 172, 173]"
100K::14::summarization::2,100K,14,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[4, 9, 13]"
100K::14::temporal_reasoning::1,100K,14,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[46, 154]"
100K::14::temporal_reasoning::2,100K,14,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[208]
100K::15::abstention::1,100K,15,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
100K::15::abstention::2,100K,15,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
100K::15::contradiction_resolution::1,100K,15,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[14, 60]"
100K::15::contradiction_resolution::2,100K,15,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[70, 114]"
100K::15::event_ordering::1,100K,15,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,4,False,"[34, 70, 118, 200]"
100K::15::event_ordering::2,100K,15,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,5,False,"[54, 94, 138, 184, 262]"
