audit_question_id,tier,conversation_id,ability,category,source_shape,source_field_present,conversation_reference_present,conversation_references_present,raw_source_ref_count,unique_source_id_count,matched_source_id_count,unmatched_source_id_count,ambiguous_source_id_count,duplicate_source_ref_id_count,source_parse_error,raw_source_ids,unique_source_ids,matched_source_ids,unmatched_source_ids,ambiguous_source_ids,duplicate_source_refs
100K::8::knowledge_update::1,100K,8,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,,"[92, 94, 96]","[92, 94, 96]","[92, 94, 96]",[],[],[]
100K::8::knowledge_update::2,100K,8,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,1,1,0,0,1,,"[214, 214]",[214],[214],[],[],[214]
100K::8::multi_session_reasoning::1,100K,8,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,3,3,3,0,0,0,,"[20, 86, 106]","[20, 86, 106]","[20, 86, 106]",[],[],[]
100K::8::multi_session_reasoning::2,100K,8,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,4,4,4,0,0,0,,"[28, 92, 150, 152]","[28, 92, 150, 152]","[28, 92, 150, 152]",[],[],[]
100K::8::preference_following::1,100K,8,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[34],[34],[34],[],[],[]
100K::8::preference_following::2,100K,8,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,,"[68, 70]","[68, 70]","[68, 70]",[],[],[]
100K::8::summarization::1,100K,8,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,5,5,5,0,0,0,,"[8, 84, 202, 204, 252]","[8, 84, 202, 204, 252]","[8, 84, 202, 204, 252]",[],[],[]
100K::8::summarization::2,100K,8,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,10,10,10,0,0,0,,"[6, 7, 78, 79, 114, 115, 172, 173, 226, 227]","[6, 7, 78, 79, 114, 115, 172, 173, 226, 227]","[6, 7, 78, 79, 114, 115, 172, 173, 226, 227]",[],[],[]
100K::8::temporal_reasoning::1,100K,8,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[28, 92]","[28, 92]","[28, 92]",[],[],[]
100K::8::temporal_reasoning::2,100K,8,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,1,1,0,0,1,,"[106, 106]",[106],[106],[],[],[106]
100K::9::contradiction_resolution::1,100K,9,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[4, 50]","[4, 50]","[4, 50]",[],[],[]
100K::9::contradiction_resolution::2,100K,9,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[92, 102]","[92, 102]","[92, 102]",[],[],[]
100K::9::event_ordering::1,100K,9,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,6,6,6,0,0,0,,"[4, 60, 108, 164, 166, 168]","[4, 60, 108, 164, 166, 168]","[4, 60, 108, 164, 166, 168]",[],[],[]
100K::9::event_ordering::2,100K,9,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,5,5,5,0,0,0,,"[24, 76, 118, 208, 260]","[24, 76, 118, 208, 260]","[24, 76, 118, 208, 260]",[],[],[]
100K::9::information_extraction::1,100K,9,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,,[12],[12],[12],[],[],[]
100K::9::information_extraction::2,100K,9,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,2,2,2,0,0,0,,"[12, 13]","[12, 13]","[12, 13]",[],[],[]
100K::9::instruction_following::1,100K,9,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[100],[100],[100],[],[],[]
100K::9::instruction_following::2,100K,9,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[48],[48],[48],[],[],[]
100K::9::knowledge_update::1,100K,9,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[44, 46]","[44, 46]","[44, 46]",[],[],[]
100K::9::knowledge_update::2,100K,9,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,1,1,0,0,1,,"[138, 138]",[138],[138],[],[],[138]
100K::9::multi_session_reasoning::1,100K,9,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,3,3,3,0,0,0,,"[10, 82, 130]","[10, 82, 130]","[10, 82, 130]",[],[],[]
100K::9::multi_session_reasoning::2,100K,9,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,4,4,4,0,0,0,,"[6, 7, 110, 111]","[6, 7, 110, 111]","[6, 7, 110, 111]",[],[],[]
100K::9::preference_following::1,100K,9,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[32],[32],[32],[],[],[]
100K::9::summarization::1,100K,9,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,5,5,5,0,0,0,,"[8, 77, 131, 133, 205]","[8, 77, 131, 133, 205]","[8, 77, 131, 133, 205]",[],[],[]
100K::9::summarization::2,100K,9,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,5,5,5,0,0,0,,"[5, 61, 147, 165, 251]","[5, 61, 147, 165, 251]","[5, 61, 147, 165, 251]",[],[],[]
100K::9::temporal_reasoning::1,100K,9,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[10, 12]","[10, 12]","[10, 12]",[],[],[]
100K::9::temporal_reasoning::2,100K,9,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[44, 80]","[44, 80]","[44, 80]",[],[],[]
100K::10::contradiction_resolution::1,100K,10,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,,"[56, 58, 68]","[56, 58, 68]","[56, 58, 68]",[],[],[]
100K::10::contradiction_resolution::2,100K,10,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[82, 174]","[82, 174]","[82, 174]",[],[],[]
100K::10::event_ordering::1,100K,10,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,5,5,5,0,0,0,,"[6, 82, 182, 238, 84]","[6, 82, 182, 238, 84]","[6, 82, 84, 182, 238]",[],[],[]
100K::10::event_ordering::2,100K,10,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,6,6,6,0,0,0,,"[52, 78, 176, 228, 230, 232]","[52, 78, 176, 228, 230, 232]","[52, 78, 176, 228, 230, 232]",[],[],[]
100K::10::information_extraction::1,100K,10,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,,[6],[6],[6],[],[],[]
100K::10::information_extraction::2,100K,10,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,,[21],[21],[21],[],[],[]
100K::10::instruction_following::1,100K,10,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[66],[66],[66],[],[],[]
100K::10::instruction_following::2,100K,10,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[172],[172],[172],[],[],[]
100K::10::knowledge_update::1,100K,10,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[22, 64]","[22, 64]","[22, 64]",[],[],[]
100K::10::knowledge_update::2,100K,10,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,,"[86, 168, 170]","[86, 168, 170]","[86, 168, 170]",[],[],[]
100K::10::multi_session_reasoning::1,100K,10,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,2,2,2,0,0,0,,"[22, 126]","[22, 126]","[22, 126]",[],[],[]
100K::10::multi_session_reasoning::2,100K,10,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,11,11,11,0,0,0,,"[12, 14, 15, 70, 71, 72, 73, 178, 179, 180, 181]","[12, 14, 15, 70, 71, 72, 73, 178, 179, 180, 181]","[12, 14, 15, 70, 71, 72, 73, 178, 179, 180, 181]",[],[],[]
100K::10::preference_following::1,100K,10,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[50],[50],[50],[],[],[]
100K::10::preference_following::2,100K,10,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,,"[114, 116, 118]","[114, 116, 118]","[114, 116, 118]",[],[],[]
100K::10::summarization::1,100K,10,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,6,6,6,0,0,0,,"[1, 3, 7, 9, 183, 241]","[1, 3, 7, 9, 183, 241]","[1, 3, 7, 9, 183, 241]",[],[],[]
100K::10::summarization::2,100K,10,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,14,14,14,0,0,0,,"[70, 71, 72, 73, 78, 79, 80, 81, 90, 91, 186, 187, 220, 221]","[70, 71, 72, 73, 78, 79, 80, 81, 90, 91, 186, 187, 220, 221]","[70, 71, 72, 73, 78, 79, 80, 81, 90, 91, 186, 187, 220, 221]",[],[],[]
100K::10::temporal_reasoning::1,100K,10,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[54, 20]","[54, 20]","[20, 54]",[],[],[]
100K::10::temporal_reasoning::2,100K,10,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[88, 218]","[88, 218]","[88, 218]",[],[],[]
100K::11::contradiction_resolution::1,100K,11,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[24, 92]","[24, 92]","[24, 92]",[],[],[]
100K::11::contradiction_resolution::2,100K,11,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,,"[142, 180, 182]","[142, 180, 182]","[142, 180, 182]",[],[],[]
100K::11::event_ordering::1,100K,11,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,6,6,6,0,0,0,,"[24, 26, 28, 192, 106, 108]","[24, 26, 28, 192, 106, 108]","[24, 26, 28, 106, 108, 192]",[],[],[]
100K::11::event_ordering::2,100K,11,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,5,5,5,0,0,0,,"[44, 104, 198, 46, 200]","[44, 104, 198, 46, 200]","[44, 46, 104, 198, 200]",[],[],[]
100K::11::information_extraction::1,100K,11,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,,[30],[30],[30],[],[],[]
100K::11::information_extraction::2,100K,11,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,,[39],[39],[39],[],[],[]
100K::11::instruction_following::1,100K,11,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[176],[176],[176],[],[],[]
100K::11::instruction_following::2,100K,11,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[176],[176],[176],[],[],[]
100K::11::knowledge_update::1,100K,11,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[70, 82]","[70, 82]","[70, 82]",[],[],[]
100K::11::knowledge_update::2,100K,11,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,6,6,6,0,0,0,,"[126, 128, 130, 170, 172, 174]","[126, 128, 130, 170, 172, 174]","[126, 128, 130, 170, 172, 174]",[],[],[]
100K::11::multi_session_reasoning::1,100K,11,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,3,3,3,0,0,0,,"[40, 41, 184]","[40, 41, 184]","[40, 41, 184]",[],[],[]
100K::11::multi_session_reasoning::2,100K,11,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,5,5,5,0,0,0,,"[48, 50, 100, 102, 194]","[48, 50, 100, 102, 194]","[48, 50, 100, 102, 194]",[],[],[]
100K::11::preference_following::1,100K,11,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[68],[68],[68],[],[],[]
100K::11::preference_following::2,100K,11,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[214],[214],[214],[],[],[]
100K::11::summarization::1,100K,11,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,8,8,8,0,0,0,,"[25, 27, 29, 63, 107, 160, 192, 224]","[25, 27, 29, 63, 107, 160, 192, 224]","[25, 27, 29, 63, 107, 160, 192, 224]",[],[],[]
100K::11::summarization::2,100K,11,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,5,5,5,0,0,0,,"[43, 99, 233, 235, 237]","[43, 99, 233, 235, 237]","[43, 99, 233, 235, 237]",[],[],[]
100K::11::temporal_reasoning::1,100K,11,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[20, 70]","[20, 70]","[20, 70]",[],[],[]
100K::11::temporal_reasoning::2,100K,11,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[56, 110]","[56, 110]","[56, 110]",[],[],[]
100K::12::contradiction_resolution::1,100K,12,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[32, 68]","[32, 68]","[32, 68]",[],[],[]
100K::12::contradiction_resolution::2,100K,12,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[74, 140]","[74, 140]","[74, 140]",[],[],[]
100K::12::event_ordering::1,100K,12,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,14,14,14,0,0,0,,"[58, 60, 74, 110, 112, 164, 166, 168, 232, 234, 236, 258, 260, 262]","[58, 60, 74, 110, 112, 164, 166, 168, 232, 234, 236, 258, 260, 262]","[58, 60, 74, 110, 112, 164, 166, 168, 232, 234, 236, 258, 260, 262]",[],[],[]
100K::12::event_ordering::2,100K,12,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,6,6,6,0,0,0,,"[32, 50, 78, 98, 176, 218]","[32, 50, 78, 98, 176, 218]","[32, 50, 78, 98, 176, 218]",[],[],[]
100K::12::information_extraction::1,100K,12,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,,[1],[1],[1],[],[],[]
100K::12::information_extraction::2,100K,12,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,2,2,2,0,0,0,,"[39, 41]","[39, 41]","[39, 41]",[],[],[]
100K::12::instruction_following::1,100K,12,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,,"[134, 136, 138]","[134, 136, 138]","[134, 136, 138]",[],[],[]
100K::12::instruction_following::2,100K,12,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[66],[66],[66],[],[],[]
100K::12::knowledge_update::1,100K,12,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,1,1,1,0,0,0,,[108],[108],[108],[],[],[]
100K::12::knowledge_update::2,100K,12,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,,"[38, 40, 64]","[38, 40, 64]","[38, 40, 64]",[],[],[]
100K::12::multi_session_reasoning::1,100K,12,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,10,10,10,0,0,0,,"[56, 57, 82, 83, 170, 171, 172, 173, 174, 175]","[56, 57, 82, 83, 170, 171, 172, 173, 174, 175]","[56, 57, 82, 83, 170, 171, 172, 173, 174, 175]",[],[],[]
100K::12::multi_session_reasoning::2,100K,12,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,4,4,4,0,0,0,,"[74, 164, 166, 168]","[74, 164, 166, 168]","[74, 164, 166, 168]",[],[],[]
100K::12::preference_following::1,100K,12,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[54],[54],[54],[],[],[]
100K::12::preference_following::2,100K,12,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[106],[106],[106],[],[],[]
100K::12::summarization::1,100K,12,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,16,16,16,0,0,0,,"[58, 59, 60, 61, 74, 75, 110, 111, 112, 113, 258, 259, 260, 261, 262, 263]","[58, 59, 60, 61, 74, 75, 110, 111, 112, 113, 258, 259, 260, 261, 262, 263]","[58, 59, 60, 61, 74, 75, 110, 111, 112, 113, 258, 259, 260, 261, 262, 263]",[],[],[]
100K::12::summarization::2,100K,12,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,16,16,16,0,0,0,,"[1, 3, 5, 39, 40, 41, 70, 71, 82, 83, 170, 171, 172, 173, 174, 175]","[1, 3, 5, 39, 40, 41, 70, 71, 82, 83, 170, 171, 172, 173, 174, 175]","[1, 3, 5, 39, 40, 41, 70, 71, 82, 83, 170, 171, 172, 173, 174, 175]",[],[],[]
100K::12::temporal_reasoning::1,100K,12,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[56, 64]","[56, 64]","[56, 64]",[],[],[]
100K::12::temporal_reasoning::2,100K,12,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[80, 146]","[80, 146]","[80, 146]",[],[],[]
100K::13::contradiction_resolution::1,100K,13,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[16, 64]","[16, 64]","[16, 64]",[],[],[]
100K::13::contradiction_resolution::2,100K,13,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[122, 140]","[122, 140]","[122, 140]",[],[],[]
100K::13::event_ordering::1,100K,13,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,5,5,5,0,0,0,,"[16, 86, 164, 222, 272]","[16, 86, 164, 222, 272]","[16, 86, 164, 222, 272]",[],[],[]
100K::13::event_ordering::2,100K,13,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,9,9,9,0,0,0,,"[20, 22, 70, 72, 74, 174, 176, 232, 282]","[20, 22, 70, 72, 74, 174, 176, 232, 282]","[20, 22, 70, 72, 74, 174, 176, 232, 282]",[],[],[]
100K::13::information_extraction::1,100K,13,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,,[26],[26],[26],[],[],[]
100K::13::information_extraction::2,100K,13,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,2,2,2,0,0,0,,"[34, 35]","[34, 35]","[34, 35]",[],[],[]
100K::13::instruction_following::1,100K,13,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[138],[138],[138],[],[],[]
100K::13::instruction_following::2,100K,13,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[62],[62],[62],[],[],[]
100K::13::knowledge_update::1,100K,13,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[126, 136]","[126, 136]","[126, 136]",[],[],[]
100K::13::knowledge_update::2,100K,13,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[168, 204]","[168, 204]","[168, 204]",[],[],[]
100K::13::multi_session_reasoning::1,100K,13,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,3,3,3,0,0,0,,"[34, 130, 190]","[34, 130, 190]","[34, 130, 190]",[],[],[]
100K::13::multi_session_reasoning::2,100K,13,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,9,9,9,0,0,0,,"[44, 116, 117, 118, 119, 158, 159, 160, 161]","[44, 116, 117, 118, 119, 158, 159, 160, 161]","[44, 116, 117, 118, 119, 158, 159, 160, 161]",[],[],[]
100K::13::preference_following::1,100K,13,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[58],[58],[58],[],[],[]
100K::13::preference_following::2,100K,13,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[246],[246],[246],[],[],[]
100K::13::summarization::1,100K,13,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,5,5,5,0,0,0,,"[28, 79, 81, 195, 217]","[28, 79, 81, 195, 217]","[28, 79, 81, 195, 217]",[],[],[]
100K::13::summarization::2,100K,13,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,5,5,5,0,0,0,,"[35, 125, 201, 239, 271]","[35, 125, 201, 239, 271]","[35, 125, 201, 239, 271]",[],[],[]
100K::13::temporal_reasoning::1,100K,13,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[120, 154]","[120, 154]","[120, 154]",[],[],[]
100K::13::temporal_reasoning::2,100K,13,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,1,1,0,0,1,,"[296, 296]",[296],[296],[],[],[296]
100K::14::contradiction_resolution::1,100K,14,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[50, 72]","[50, 72]","[50, 72]",[],[],[]
100K::14::contradiction_resolution::2,100K,14,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[108, 148]","[108, 148]","[108, 148]",[],[],[]
100K::14::event_ordering::1,100K,14,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,6,6,6,0,0,0,,"[20, 122, 168, 170, 172, 224]","[20, 122, 168, 170, 172, 224]","[20, 122, 168, 170, 172, 224]",[],[],[]
100K::14::event_ordering::2,100K,14,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,6,6,6,0,0,0,,"[14, 16, 72, 182, 246, 130]","[14, 16, 72, 182, 246, 130]","[14, 16, 72, 130, 182, 246]",[],[],[]
100K::14::information_extraction::1,100K,14,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,,[6],[6],[6],[],[],[]
100K::14::information_extraction::2,100K,14,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,2,2,2,0,0,0,,"[12, 13]","[12, 13]","[12, 13]",[],[],[]
100K::14::instruction_following::1,100K,14,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[52],[52],[52],[],[],[]
100K::14::instruction_following::2,100K,14,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,,"[104, 106]","[104, 106]","[104, 106]",[],[],[]
100K::14::knowledge_update::1,100K,14,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[66, 102]","[66, 102]","[66, 102]",[],[],[]
100K::14::knowledge_update::2,100K,14,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[132, 156]","[132, 156]","[132, 156]",[],[],[]
100K::14::multi_session_reasoning::1,100K,14,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,11,11,11,0,0,0,,"[18, 56, 57, 58, 59, 110, 111, 112, 113, 114, 115]","[18, 56, 57, 58, 59, 110, 111, 112, 113, 114, 115]","[18, 56, 57, 58, 59, 110, 111, 112, 113, 114, 115]",[],[],[]
100K::14::multi_session_reasoning::2,100K,14,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,4,4,4,0,0,0,,"[26, 27, 66, 142]","[26, 27, 66, 142]","[26, 27, 66, 142]",[],[],[]
100K::14::preference_following::1,100K,14,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[92],[92],[92],[],[],[]
100K::14::preference_following::2,100K,14,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[200],[200],[200],[],[],[]
100K::14::summarization::1,100K,14,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,11,11,11,0,0,0,,"[0, 1, 2, 62, 63, 168, 169, 170, 171, 172, 173]","[0, 1, 2, 62, 63, 168, 169, 170, 171, 172, 173]","[0, 1, 2, 62, 63, 168, 169, 170, 171, 172, 173]",[],[],[]
100K::14::summarization::2,100K,14,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,,"[4, 9, 13]","[4, 9, 13]","[4, 9, 13]",[],[],[]
100K::14::temporal_reasoning::1,100K,14,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[46, 154]","[46, 154]","[46, 154]",[],[],[]
100K::14::temporal_reasoning::2,100K,14,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,1,1,0,0,1,,"[208, 208]",[208],[208],[],[],[208]
100K::15::contradiction_resolution::1,100K,15,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[14, 60]","[14, 60]","[14, 60]",[],[],[]
100K::15::contradiction_resolution::2,100K,15,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[70, 114]","[70, 114]","[70, 114]",[],[],[]
100K::15::event_ordering::1,100K,15,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,4,4,4,0,0,0,,"[34, 70, 118, 200]","[34, 70, 118, 200]","[34, 70, 118, 200]",[],[],[]
100K::15::event_ordering::2,100K,15,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,5,5,5,0,0,0,,"[54, 94, 138, 184, 262]","[54, 94, 138, 184, 262]","[54, 94, 138, 184, 262]",[],[],[]
100K::15::information_extraction::1,100K,15,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,,[34],[34],[34],[],[],[]
100K::15::information_extraction::2,100K,15,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,,[1],[1],[1],[],[],[]
100K::15::instruction_following::1,100K,15,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[160],[160],[160],[],[],[]
100K::15::instruction_following::2,100K,15,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[214],[214],[214],[],[],[]
100K::15::knowledge_update::1,100K,15,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[34, 56]","[34, 56]","[34, 56]",[],[],[]
100K::15::knowledge_update::2,100K,15,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[186, 212]","[186, 212]","[186, 212]",[],[],[]
